company,company size,location,technology,seniority,salary employment min,salary employment max,salary b2b min,salary b2b max,year,month
EndySoft,10.0,Remote,Java,mid,,,18000.0,26000.0,2024,01
Starburst,1000.0,Warszawa,Java,senior,25000.0,40000.0,25000.0,40000.0,2024,01
Link Group,100.0,Warszawa,Java,mid,,,18480.0,25200.0,2024,01
Primaris,100.0,Remote,Java,mid,,,10080.0,15120.0,2024,01
Inteca,10.0,Remote,Java,senior,,,20000.0,25000.0,2024,01
Alter Solutions Polska,100.0,Remote,Java,senior,,,20000.0,24300.0,2024,01
Eyzee S.A.,100.0,Remote,Java,mid,,,12000.0,20000.0,2024,01
Schenker Technology Center,,Remote,Java,senior,20800.0,31200.0,20800.0,31200.0,2024,01
4IT Solutions,10.0,Warszawa,Java,mid,,,16800.0,21840.0,2024,01
Primaris,100.0,Remote,Java,mid,,,16800.0,25000.0,2024,01
Decerto,100.0,Remote,Java,expert,,,25000.0,28500.0,2024,01
Miquido,100.0,Remote,Java,mid,11900.0,15300.0,14300.0,18500.0,2024,01
Boldare,100.0,Remote,Java,senior,17000.0,22600.0,24000.0,30300.0,2024,01
ASTEK Polska,1000.0,Warszawa,Java,mid,,,19000.0,24150.0,2024,01
ASTEK Polska,1000.0,Wrocław,Java,mid,,,19000.0,24150.0,2024,01
ASTEK Polska,1000.0,Łódź,Java,mid,,,19000.0,24150.0,2024,01
Kitopi,100.0,Remote,Java,senior,16500.0,23100.0,20000.0,28000.0,2024,01
KLG Solutions Sp. z o.o.,,Remote,Java,mid,,,13000.0,18000.0,2024,01
Nortal,100.0,Remote,Java,expert,,,30000.0,35000.0,2024,01
XTB,100.0,Remote,Java,senior,17000.0,25000.0,19000.0,28000.0,2024,01
7N,1000.0,Remote,Java,senior,,,30240.0,33600.0,2024,01
IN Team,100.0,Remote,Java,senior,,,31920.0,33600.0,2024,01
HERE Technologies,10000.0,Remote,Java,senior,12000.0,19000.0,12000.0,19000.0,2024,01
Netcompany,,Warszawa,Java,mid,7800.0,14000.0,8000.0,15000.0,2024,01
Altimetrik Poland,100.0,Remote,Java,senior,,,25000.0,30000.0,2024,01
TU Europa,,Remote,Java,mid,11000.0,18000.0,,,2024,01
Motorola Solutions,1000.0,Remote,Java,senior,15000.0,21000.0,,,2024,01
KUBO,100.0,Warszawa,Java,mid,15000.0,18000.0,,,2024,01
Experis Manpower Group,1000.0,Remote,Java,senior,,,26880.0,30240.0,2024,01
Connectis,100.0,Warszawa,Java,senior,,,27000.0,31000.0,2024,01
Link Group,100.0,Warszawa,Java,senior,22000.0,26000.0,,,2024,01
ASTEK Polska,1000.0,Remote,Java,senior,,,20000.0,27930.0,2024,01
Primaris,100.0,Warszawa,Java,mid,,,16800.0,20160.0,2024,01
iRonin.IT,,Remote,Java,senior,,,22000.0,28000.0,2024,01
Connectis,100.0,Warszawa,Java,senior,,,21000.0,23500.0,2024,01
Connectis,100.0,Warszawa,Java,senior,,,23000.0,26500.0,2024,01
ITDS,100.0,Warszawa,Java,expert,,,23000.0,27000.0,2024,01
Spyrosoft,1000.0,Remote,Java,expert,13550.0,21600.0,18480.0,29400.0,2024,01
Consdata S.A.,100.0,Remote,Java,senior,14900.0,20590.0,19680.0,27220.0,2024,01
HRO Digital,100.0,Remote,Java,senior,,,22000.0,30000.0,2024,01
Rite NRG,10.0,Remote,Java,mid,,,15000.0,20100.0,2024,01
Spyrosoft,1000.0,Warszawa,Java,senior,13550.0,21600.0,18480.0,29400.0,2024,01
Spyrosoft,1000.0,Kraków,Java,senior,13550.0,21600.0,18480.0,29400.0,2024,01
Spyrosoft,1000.0,Wrocław,Java,senior,13550.0,21600.0,18480.0,29400.0,2024,01
Spyrosoft,1000.0,Łódź,Java,senior,13550.0,21600.0,18480.0,29400.0,2024,01
HAYS Poland,100.0,Remote,Java,expert,20000.0,35000.0,,,2024,01
ITRun Consulting,10.0,Warszawa,Java,junior,,,5000.0,10000.0,2024,01
DNA Technology,10.0,Remote,Java,senior,16000.0,23000.0,22050.0,31920.0,2024,01
Cognizant,,Warszawa,Java,expert,,,30000.0,40000.0,2024,01
3e sp. komandytowa,,Remote,Java,mid,,,14000.0,22000.0,2024,01
Awesome Bytes,10.0,Remote,Java,mid,8000.0,13000.0,8000.0,13000.0,2024,01
speedapp,,Warszawa,Java,senior,,,25200.0,28560.0,2024,01
DCG,100.0,Remote,Java,mid,,,16000.0,21000.0,2024,01
Cognizant,,Warszawa,Java,mid,13000.0,19000.0,,,2024,01
HAYS Poland,100.0,Remote,Java,senior,,,33600.0,42000.0,2024,01
Shimi Sp. z o.o.,,Remote,Java,mid,,,26040.0,26040.0,2024,01
NASK,100.0,Warszawa,Java,senior,9000.0,17000.0,,,2024,01
SOLTEQ Poland,10.0,Remote,Java,mid,12000.0,22000.0,14000.0,26400.0,2024,01
speedapp,,Warszawa,Java,senior,,,18480.0,23520.0,2024,01
Jit Team,100.0,Warszawa,Java,mid,,,15000.0,20000.0,2024,01
Jit Team,100.0,Gdańsk,Java,mid,,,15000.0,20000.0,2024,01
ER Group,,Remote,Java,senior,,,23000.0,25000.0,2024,01
Alior Leasing Sp. z o.o.,,Remote,Java,mid,,,15120.0,22680.0,2024,01
Shift4,1000.0,Remote,Java,senior,,,25000.0,32000.0,2024,01
NASK,100.0,Warszawa,Java,senior,18000.0,21000.0,,,2024,01
ASTEK Polska,1000.0,Warszawa,Java,mid,11500.0,16000.0,17000.0,23500.0,2024,01
Find Group,,Warszawa,Java,senior,,,25000.0,33000.0,2024,01
NoweKolory.pl,,Remote,Java,junior,5000.0,8500.0,5000.0,8500.0,2024,01
Swyply,,Remote,Java,mid,,,12000.0,20000.0,2024,01
Nortal,100.0,Remote,Java,mid,,,15000.0,20000.0,2024,01
Nortal,100.0,Remote,Java,senior,,,25000.0,32000.0,2024,01
IIG sp. z o.o.,10.0,Remote,Java,senior,,,20000.0,25000.0,2024,01
Talent Hills,10.0,Warszawa,Java,expert,23000.0,28000.0,,,2024,01
Crealogix,,Remote,Java,senior,,,20000.0,25600.0,2024,01
Talent Hills,10.0,Warszawa,Java,mid,13000.0,20000.0,,,2024,01
Sii,,Remote,Java,mid,,,20000.0,26000.0,2024,01
Sii,,Remote,Java,mid,14000.0,18000.0,21000.0,29400.0,2024,01
ARCHE CONSULTING,100.0,Warszawa,Java,expert,,,31000.0,37000.0,2024,01
Sofomo,10.0,Remote,Java,mid,12000.0,19000.0,14000.0,22000.0,2024,01
DCG,100.0,Warszawa,Java,senior,,,28560.0,30240.0,2024,01
emagine Polska,1000.0,Warszawa,Java,senior,,,28560.0,31920.0,2024,01
Calamari,10.0,Warszawa,Java,senior,,,15000.0,20000.0,2024,01
SmartWays Recruitment,10.0,Remote,Java,expert,,,32000.0,37000.0,2024,01
GreenMinds Sp. z o.o.,10.0,Remote,Java,mid,,,25000.0,28000.0,2024,01
HR Bank / Headhunting Agency,1.0,Warszawa,Java,mid,,,18480.0,23500.0,2024,01
HR Bank / Headhunting Agency,1.0,Warszawa,Java,mid,,,21840.0,28560.0,2024,01
Finanteq,100.0,Remote,Java,mid,,,15000.0,21800.0,2024,01
RHINO,10.0,Remote,Java,senior,15000.0,20000.0,,,2024,01
Nexio Management,100.0,Warszawa,Java,mid,,,18000.0,25000.0,2024,01
HireOne IT Recruitment,,Remote,Java,expert,,,21000.0,25200.0,2024,01
Click IT Group,1.0,Remote,Java,mid,,,20000.0,23500.0,2024,01
Click IT Group,1.0,Warszawa,Java,senior,12000.0,20000.0,,,2024,01
ITFS,,Remote,Java,senior,,,16800.0,21840.0,2024,01
ITLT,100.0,Warszawa,Java,senior,,,23380.0,25890.0,2024,01
DCV Technologies,,Warszawa,Java,senior,,,26720.0,32650.0,2024,01
DCV Technologies,,Kraków,Java,senior,,,26720.0,32650.0,2024,01
DCV Technologies,,Remote,Java,expert,,,26720.0,33250.0,2024,01
Match-Trade Technologies,100.0,Warszawa,Java,mid,,,15000.0,23500.0,2024,01
Cpl Poland,100.0,Warszawa,Java,senior,20000.0,24000.0,,,2024,01
Inn4tech Recruitment,,Remote,Java,mid,,,20000.0,25000.0,2024,01
ASTEK Polska,1000.0,Remote,Java,senior,14000.0,20000.0,21000.0,29400.0,2024,01
Trimetis Services,10.0,Remote,Java,senior,,,20000.0,25600.0,2024,01
Consdata S.A.,100.0,Remote,Java,mid,11300.0,15900.0,14950.0,21000.0,2024,01
Mindbox,100.0,Warszawa,Java,senior,,,30000.0,40000.0,2024,01
BlueSoft,1000.0,Remote,Java,senior,,,20000.0,26800.0,2024,01
Awareson,100.0,Remote,Java,senior,,,28500.0,31000.0,2024,01
Allegro,1000.0,Warszawa,C#,senior,16100.0,23200.0,,,2024,01
Allegro,1000.0,Warszawa,C#,mid,12300.0,17600.0,,,2024,01
Avanade Poland,100.0,Warszawa,C#,expert,17000.0,23000.0,,,2024,01
WORKITNOW,,Remote,C#,senior,,,20000.0,24500.0,2024,01
EcoVadis,,Remote,C#,senior,,,23520.0,28560.0,2024,01
Altimetrik Poland,100.0,Remote,C#,senior,,,25000.0,30000.0,2024,01
Digiteum,100.0,Remote,C#,senior,15000.0,16700.0,16000.0,20150.0,2024,01
Primotly,10.0,Remote,C#,senior,,,18000.0,24000.0,2024,01
Xopero Software,10.0,Remote,C#,senior,15000.0,18000.0,16000.0,22000.0,2024,01
Fabrity Sp. z o.o.,100.0,Remote,C#,mid,11340.0,19440.0,,,2024,01
Uptime Development Poland,,Remote,C#,mid,,,19000.0,27310.0,2024,01
Benefit Systems Intl.,,Remote,C#,senior,15000.0,20000.0,18000.0,24000.0,2024,01
Addsecure Sp. z o.o.,,Remote,C#,senior,,,17000.0,23000.0,2024,01
Varico,,Remote,C#,mid,,,8000.0,13000.0,2024,01
Qurate Retail Group GBS,10000.0,Remote,C#,mid,16000.0,19000.0,,,2024,01
ING Bank Śląski,10000.0,Warszawa,C#,expert,20000.0,30000.0,,,2024,01
Scalac,100.0,Remote,C#,senior,,,20000.0,30000.0,2024,01
STX Next,1000.0,Remote,C#,mid,,,12100.0,20160.0,2024,01
Sea,100.0,Remote,C#,expert,,,25000.0,32000.0,2024,01
Islandsbanki,1000.0,Remote,C#,senior,,,24000.0,27000.0,2024,01
KLDiscovery,1000.0,Remote,C#,mid,12000.0,17000.0,,,2024,01
SOLEX B2B,,Remote,C#,mid,,,16000.0,22000.0,2024,01
N-iX,1000.0,Remote,C#,expert,32270.0,37650.0,34960.0,41950.0,2024,01
Kambu,10.0,Remote,C#,senior,14000.0,19000.0,16000.0,23500.0,2024,01
Objectivity I Accenture,,Remote,C#,senior,12500.0,16000.0,20160.0,25200.0,2024,01
IN Team,100.0,Remote,C#,senior,,,28560.0,31920.0,2024,01
Kearney,,Warszawa,C#,junior,9500.0,12000.0,,,2024,01
Digiteum,100.0,Remote,C#,senior,19000.0,21500.0,23000.0,26000.0,2024,01
VM.PL,100.0,Remote,C#,mid,17000.0,20000.0,23500.0,28500.0,2024,01
Concentrix,100000.0,Remote,C#,senior,28000.0,33000.0,,,2024,01
Wonder Miles,,Warszawa,C#,senior,,,15000.0,23000.0,2024,01
Netcompany,,Warszawa,C#,mid,7800.0,14000.0,8000.0,15000.0,2024,01
Synergy Codes,10.0,Remote,C#,senior,14800.0,22000.0,17600.0,26400.0,2024,01
Alter Solutions Polska,100.0,Warszawa,C#,mid,,,20160.0,25200.0,2024,01
Sigma IT Poland,100.0,Remote,C#,senior,16800.0,22000.0,20000.0,25000.0,2024,01
Avanade Poland,100.0,Warszawa,C#,mid,10000.0,20000.0,16000.0,25600.0,2024,01
Adanto Software,10.0,Remote,C#,senior,,,21500.0,23000.0,2024,01
Savills,,Warszawa,C#,senior,18000.0,20000.0,18000.0,20000.0,2024,01
Fulogics,,Remote,C#,mid,,,15000.0,25000.0,2024,01
Aon,,Remote,C#,senior,,,13500.0,20160.0,2024,01
Infoprojekt,,Remote,C#,mid,,,13000.0,18000.0,2024,01
Spyrosoft,1000.0,Remote,C#,senior,13550.0,18500.0,18480.0,25200.0,2024,01
BCF Software Sp. z o.o.,,Warszawa,C#,senior,,,15000.0,22000.0,2024,01
BCF Software Sp. z o.o.,,Wrocław,C#,senior,,,15000.0,22000.0,2024,01
BCF Software Sp. z o.o.,,Poznań,C#,senior,,,15000.0,22000.0,2024,01
Frends,,Remote,C#,senior,16000.0,19000.0,17000.0,20000.0,2024,01
Perfect Gym Solutions,,Warszawa,C#,mid,,,22000.0,27000.0,2024,01
Margo,100.0,Warszawa,C#,mid,,,16000.0,24000.0,2024,01
appsgarden,,Remote,C#,mid,10000.0,20000.0,10000.0,20000.0,2024,01
KLDiscovery,1000.0,Remote,C#,mid,11000.0,16000.0,,,2024,01
Sea,100.0,Remote,C#,senior,,,22000.0,27000.0,2024,01
HR Bank / Headhunting Agency,1.0,Remote,C#,senior,,,23520.0,30240.0,2024,01
Shimi Sp. z o.o.,,Warszawa,C#,mid,,,25620.0,27720.0,2024,01
VisualSoft,,Remote,C#,mid,,,16000.0,22000.0,2024,01
ER Group,,Remote,C#,senior,,,22000.0,25000.0,2024,01
CoinAPI.io,,Remote,C#,mid,11500.0,23000.0,11500.0,23000.0,2024,01
Qodeca,,Remote,C#,senior,,,20000.0,24000.0,2024,01
Coldrun,10.0,Remote,C#,senior,,,21000.0,26000.0,2024,01
Insys Video Technologies,10.0,Remote,C#,junior,5600.0,9000.0,6700.0,10700.0,2024,01
Aperia,,Remote,C#,senior,,,20170.0,29150.0,2024,01
Xopero Software,10.0,Remote,C#,mid,8500.0,13000.0,10000.0,16000.0,2024,01
BlueSoft,1000.0,Remote,C#,mid,,,15000.0,21000.0,2024,01
Mindpal,10.0,Remote,C#,mid,,,13000.0,25000.0,2024,01
AXA IT Solutions,100.0,Warszawa,C#,junior,7000.0,11500.0,,,2024,01
Inhabit,1000.0,Remote,C#,mid,14000.0,17000.0,16000.0,20000.0,2024,01
Click IT Group,1.0,Remote,C#,mid,,,22000.0,27000.0,2024,01
Eyzee S.A.,100.0,Remote,C#,mid,,,12000.0,20000.0,2024,01
Britenet,1000.0,Warszawa,C#,mid,,,13440.0,18480.0,2024,01
Trimetis Services,10.0,Remote,C#,senior,,,22400.0,24000.0,2024,01
Talentica,10.0,Warszawa,C#,mid,17000.0,22000.0,,,2024,01
TKH Technology,,Remote,C#,senior,,,23000.0,26000.0,2024,01
ITLT,100.0,Warszawa,C#,mid,,,20040.0,25050.0,2024,01
WORKITNOW,,Remote,C#,senior,,,21000.0,24000.0,2024,01
Talentica,10.0,Warszawa,C#,senior,17000.0,22000.0,,,2024,01
ITLT,100.0,Warszawa,C#,mid,,,20160.0,25200.0,2024,01
TradingSoft,,Remote,C#,mid,,,21000.0,27000.0,2024,01
VirtusLab,100.0,Remote,Scala,mid,11000.0,16500.0,15000.0,22000.0,2024,01
DataArt,1000.0,Warszawa,Scala,senior,,,24000.0,26500.0,2024,01
DataArt,1000.0,Kraków,Scala,senior,,,24000.0,26500.0,2024,01
DataArt,1000.0,Wrocław,Scala,senior,,,24000.0,26500.0,2024,01
DataArt,1000.0,Łódź,Scala,senior,,,24000.0,26500.0,2024,01
KUBO,100.0,Remote,Scala,senior,,,22000.0,27000.0,2024,01
Reality Games,100.0,Remote,Scala,senior,,,25000.0,28000.0,2024,01
Reality Games,100.0,Remote,Scala,mid,,,20000.0,24000.0,2024,01
Zowie,,Remote,Scala,mid,,,13000.0,20000.0,2024,01
Zowie,,Remote,Scala,senior,,,17000.0,30000.0,2024,01
Mindpal,10.0,Remote,C/C++,mid,,,14000.0,19000.0,2024,01
Optimo Development,10.0,Remote,C/C++,mid,,,15000.0,20000.0,2024,01
Evertz,1000.0,Remote,C/C++,senior,,,20000.0,30000.0,2024,01
TechMagic,100.0,Remote,C/C++,senior,,,37650.0,43030.0,2024,01
Fintech S.A,,Remote,C/C++,junior,10000.0,18000.0,10000.0,18000.0,2024,01
Code Poets,10.0,Remote,C/C++,senior,,,16000.0,22000.0,2024,01
Code Poets,10.0,Remote,C/C++,mid,,,17000.0,23500.0,2024,01
Sii,,Warszawa,C/C++,senior,18000.0,18000.0,25200.0,25200.0,2024,01
Sii,,Gdańsk,C/C++,senior,18000.0,18000.0,25200.0,25200.0,2024,01
Comernal Software Sp. z o.o.,10.0,Warszawa,C/C++,expert,22000.0,30000.0,30000.0,38000.0,2024,01
Comernal Software Sp. z o.o.,10.0,Kraków,C/C++,expert,22000.0,30000.0,30000.0,38000.0,2024,01
Comernal Software Sp. z o.o.,10.0,Wrocław,C/C++,expert,22000.0,30000.0,30000.0,38000.0,2024,01
Comernal Software Sp. z o.o.,10.0,Poznań,C/C++,expert,22000.0,30000.0,30000.0,38000.0,2024,01
Comernal Software Sp. z o.o.,10.0,Gdańsk,C/C++,expert,22000.0,30000.0,30000.0,38000.0,2024,01
Comernal Software Sp. z o.o.,10.0,Katowice,C/C++,expert,22000.0,30000.0,30000.0,38000.0,2024,01
Comernal Software Sp. z o.o.,10.0,Łódź,C/C++,expert,22000.0,30000.0,30000.0,38000.0,2024,01
Comernal Software Sp. z o.o.,10.0,Remote,C/C++,senior,20000.0,28000.0,29000.0,36000.0,2024,01
Harman Connected Services,,Remote,C/C++,senior,11700.0,19000.0,15600.0,25300.0,2024,01
Harman Connected Services,,Remote,C/C++,expert,23000.0,27000.0,,,2024,01
RITS Professional Services,100.0,Remote,C/C++,senior,,,38000.0,43000.0,2024,01
3mdeb sp. z o.o.,,Remote,C/C++,senior,9500.0,14000.0,11000.0,17000.0,2024,01
Enigma SOI,100.0,Warszawa,C/C++,mid,13000.0,16000.0,13000.0,16000.0,2024,01
Enigma SOI,100.0,Warszawa,C/C++,junior,6000.0,12000.0,6300.0,12000.0,2024,01
DCG,100.0,Remote,C/C++,expert,,,22400.0,28800.0,2024,01
Harman Connected Services,,Remote,Mobile,expert,19000.0,25000.0,25000.0,28500.0,2024,01
lemon.io,100.0,Remote,Mobile,senior,26890.0,43030.0,,,2024,01
XTB,100.0,Remote,Mobile,mid,10000.0,17000.0,10000.0,17000.0,2024,01
Netguru,1000.0,Remote,Mobile,senior,,,23940.0,37900.0,2024,01
Prosoma,10.0,Remote,Mobile,mid,17000.0,23000.0,,,2024,01
1dea,,Remote,Mobile,expert,,,25000.0,32000.0,2024,01
CPL Jobs,,Remote,Mobile,mid,,,24000.0,27000.0,2024,01
Apzumi,10.0,Remote,Mobile,mid,,,8000.0,15000.0,2024,01
Szkoła w Chmurze,100.0,Remote,Mobile,mid,,,10000.0,20000.0,2024,01
Blurify,10.0,Remote,Mobile,mid,,,11300.0,15400.0,2024,01
Britenet,1000.0,Warszawa,Mobile,mid,,,15120.0,20160.0,2024,01
Blurify,10.0,Remote,Mobile,senior,,,17000.0,22000.0,2024,01
Ferchau Poland Sp. z o.o.,100.0,Remote,Mobile,mid,,,18000.0,22500.0,2024,01
Alter Solutions Polska,100.0,Warszawa,Mobile,mid,,,20000.0,24300.0,2024,01
Alter Solutions Polska,100.0,Kraków,Mobile,mid,,,20000.0,24300.0,2024,01
Alter Solutions Polska,100.0,Wrocław,Mobile,mid,,,20000.0,24300.0,2024,01
Connectis,100.0,Warszawa,Mobile,senior,,,25000.0,27000.0,2024,01
THE HEART R&D LAB,,Remote,Mobile,mid,11500.0,15500.0,14000.0,19000.0,2024,01
ICEO - Venture Builder,100.0,Remote,Mobile,expert,,,25000.0,35000.0,2024,01
core3,,Remote,Mobile,mid,,,15000.0,20000.0,2024,01
CrustLab,10.0,Remote,Mobile,senior,,,23000.0,27000.0,2024,01
CrustLab,10.0,Remote,Mobile,mid,,,14000.0,21000.0,2024,01
ASTEK Polska,1000.0,Warszawa,Mobile,mid,12500.0,16000.0,19000.0,23000.0,2024,01
Randstad Polska Sp. z o.o.,1000.0,Warszawa,Mobile,mid,20000.0,22000.0,,,2024,01
ASTEK Polska,1000.0,Warszawa,Mobile,mid,13500.0,16500.0,18900.0,23100.0,2024,01
BCF Software Sp. z o.o.,,Warszawa,Mobile,senior,,,16800.0,22000.0,2024,01
BCF Software Sp. z o.o.,,Wrocław,Mobile,senior,,,16800.0,22000.0,2024,01
BCF Software Sp. z o.o.,,Poznań,Mobile,senior,,,16800.0,22000.0,2024,01
Emerson Process Management,,Warszawa,Mobile,mid,15000.0,20000.0,,,2024,01
Allegro,1000.0,Warszawa,Mobile,mid,12300.0,17600.0,,,2024,01
Vazco,10.0,Remote,Mobile,mid,,,12000.0,18000.0,2024,01
Secret Escapes,,Remote,Mobile,senior,,,22000.0,28000.0,2024,01
Integral Solutions,100.0,Warszawa,Mobile,senior,,,38590.0,41560.0,2024,01
Mindpal,10.0,Remote,Mobile,mid,,,8000.0,16000.0,2024,01
Monterail,10.0,Remote,Mobile,mid,6780.0,12550.0,8170.0,15120.0,2024,01
SoftServe,1000.0,Remote,Mobile,senior,,,19000.0,26000.0,2024,01
H2B Group Sp. z o.o.,,Remote,Mobile,senior,,,19000.0,25000.0,2024,01
BlockLabs,,Remote,Mobile,senior,,,24000.0,28000.0,2024,01
VisualSoft,,Remote,Mobile,mid,,,10000.0,15000.0,2024,01
Nortal,100.0,Remote,Mobile,senior,,,25000.0,30000.0,2024,01
YARD Corporate,,Warszawa,Mobile,senior,,,37000.0,43000.0,2024,01
SoftServe,1000.0,Remote,Mobile,expert,,,20000.0,25000.0,2024,01
Talent Hills,10.0,Warszawa,Mobile,mid,13000.0,20000.0,,,2024,01
Mr Wolf Sp .z o.o.,,Remote,Mobile,senior,,,18000.0,23000.0,2024,01
ITFS,,Remote,Mobile,senior,,,21840.0,23520.0,2024,01
Inventively Ltd,,Remote,Mobile,mid,,,8000.0,15000.0,2024,01
Acaisoft,100.0,Remote,Mobile,expert,21500.0,28500.0,25000.0,33000.0,2024,01
Click IT Group,1.0,Remote,Mobile,mid,9000.0,18000.0,,,2024,01
Mindpal,10.0,Remote,Mobile,mid,,,14500.0,22500.0,2024,01
Tradevest GmbH,,Warszawa,Golang,senior,,,38590.0,41560.0,2024,01
FinCompare GmbH,,Remote,Golang,senior,,,35620.0,41560.0,2024,01
EndySoft,10.0,Remote,Golang,mid,,,16000.0,21000.0,2024,01
Link Group,100.0,Remote,Golang,senior,,,24000.0,30000.0,2024,01
Experis Manpower Group,1000.0,Remote,Golang,senior,,,30070.0,34610.0,2024,01
VOLT,100.0,Warszawa,Golang,senior,21500.0,25800.0,25000.0,30000.0,2024,01
VOLT,100.0,Kraków,Golang,senior,21500.0,25800.0,25000.0,30000.0,2024,01
VOLT,100.0,Gdańsk,Golang,senior,21500.0,25800.0,25000.0,30000.0,2024,01
On The Spot Development,100.0,Warszawa,Golang,senior,,,34960.0,40340.0,2024,01
Mindbox,100.0,Warszawa,Golang,senior,,,26000.0,31000.0,2024,01
Closer Music,,Warszawa,Golang,senior,,,20000.0,29000.0,2024,01
LiveSession,,Remote,Golang,junior,,,5500.0,10000.0,2024,01
Text S.A.,,Remote,Golang,senior,,,18000.0,30000.0,2024,01
ITLT,100.0,Warszawa,Golang,mid,,,20100.0,25200.0,2024,01
Locatick,,Remote,PHP,mid,,,13000.0,16000.0,2024,01
Amsterdam Standard,100.0,Remote,PHP,mid,,,12000.0,18000.0,2024,01
Sedlak & Sedlak,,Kraków,PHP,mid,12000.0,18500.0,,,2024,01
Sedlak & Sedlak,,Katowice,PHP,mid,12000.0,18500.0,,,2024,01
Krakow Direct,,Kraków,PHP,mid,,,11000.0,16000.0,2024,01
Krakow Direct,,Kraków,PHP,senior,,,15000.0,22000.0,2024,01
NFQ,100.0,Kraków,PHP,mid,11600.0,21400.0,14000.0,25700.0,2024,01
Ligo Headhunters,100.0,Kraków,PHP,senior,17600.0,22400.0,20500.0,26000.0,2024,01
Ligo Headhunters,100.0,Gdańsk,PHP,senior,17600.0,22400.0,20500.0,26000.0,2024,01
Scalo,1000.0,Remote,PHP,mid,,,19000.0,20000.0,2024,01
CobbleWeb,,Remote,JavaScript,expert,,,34220.0,45170.0,2024,01
Motorola Solutions,1000.0,Kraków,JavaScript,mid,12000.0,18000.0,,,2024,01
Backbase,100.0,Kraków,JavaScript,senior,20000.0,24000.0,,,2024,01
STATSCORE Sp. z o.o.,100.0,Kraków,JavaScript,mid,11000.0,18000.0,13200.0,21600.0,2024,01
STATSCORE Sp. z o.o.,100.0,Wrocław,JavaScript,mid,11000.0,18000.0,13200.0,21600.0,2024,01
STATSCORE Sp. z o.o.,100.0,Katowice,JavaScript,mid,11000.0,18000.0,13200.0,21600.0,2024,01
Rekrutacja ACR,10.0,Remote,JavaScript,mid,,,14950.0,20000.0,2024,01
STATSCORE Sp. z o.o.,100.0,Kraków,JavaScript,senior,18000.0,23000.0,21600.0,27600.0,2024,01
STATSCORE Sp. z o.o.,100.0,Wrocław,JavaScript,senior,18000.0,23000.0,21600.0,27600.0,2024,01
STATSCORE Sp. z o.o.,100.0,Katowice,JavaScript,senior,18000.0,23000.0,21600.0,27600.0,2024,01
MEV,100.0,Remote,JavaScript,senior,,,26890.0,40340.0,2024,01
dotLinkers,10.0,Remote,JavaScript,senior,22000.0,24000.0,24000.0,26000.0,2024,01
Rainlabs Services Sp.z o.o.,,Kraków,JavaScript,mid,11000.0,16000.0,16800.0,28560.0,2024,01
Capco Poland,,Remote,JavaScript,expert,,,20160.0,26880.0,2024,01
7N,1000.0,Remote,JavaScript,senior,,,23520.0,27720.0,2024,01
Startup House,100.0,Remote,JavaScript,mid,7000.0,14000.0,8400.0,16800.0,2024,01
Forte Digital,100.0,Kraków,JavaScript,senior,15500.0,20500.0,21000.0,27700.0,2024,01
Forte Digital,100.0,Katowice,JavaScript,senior,15500.0,20500.0,21000.0,27700.0,2024,01
Adagri,,Kraków,JavaScript,junior,,,6000.0,12000.0,2024,01
Adagri,,Wrocław,JavaScript,junior,,,6000.0,12000.0,2024,01
Adagri,,Katowice,JavaScript,junior,,,6000.0,12000.0,2024,01
Capco Poland,,Remote,JavaScript,expert,,,25000.0,33000.0,2024,01
DCG,100.0,Kraków,JavaScript,senior,20000.0,22750.0,,,2024,01
Coffee Mug,10.0,Remote,JavaScript,expert,11000.0,24000.0,15000.0,30000.0,2024,01
LegalZoom,100.0,Kraków,JavaScript,senior,20000.0,30000.0,20000.0,30000.0,2024,01
LegalZoom,100.0,Kraków,JavaScript,junior,11000.0,16000.0,11000.0,16000.0,2024,01
Intellias,1000.0,Kraków,JavaScript,senior,,,25200.0,30000.0,2024,01
Constant Contact,,Remote,JavaScript,senior,,,24200.0,34960.0,2024,01
CodLake,,Kraków,JavaScript,senior,18000.0,25000.0,18000.0,25000.0,2024,01
Synerise,100.0,Remote,JavaScript,senior,,,20000.0,35000.0,2024,01
ER Group,,Kraków,JavaScript,senior,18000.0,22000.0,,,2024,01
ARCHE CONSULTING,100.0,Remote,JavaScript,mid,,,20160.0,29400.0,2024,01
Maandag® Poland,,Remote,JavaScript,senior,19000.0,21000.0,23500.0,26900.0,2024,01
ICEO - Venture Builder,100.0,Remote,JavaScript,senior,,,27310.0,40960.0,2024,01
Gecko Dynamics sp. z o.o.,,Remote,JavaScript,expert,,,32000.0,42000.0,2024,01
Branchspace sp. z o.o.,,Kraków,JavaScript,mid,,,18000.0,26000.0,2024,01
Pragmatic Coders,10.0,Kraków,JavaScript,senior,,,22050.0,28350.0,2024,01
Backbase,100.0,Kraków,JavaScript,mid,15000.0,19000.0,,,2024,01
Pragmatic Coders,10.0,Kraków,JavaScript,senior,,,21000.0,26250.0,2024,01
Scalo,1000.0,Remote,JavaScript,senior,,,29000.0,29000.0,2024,01
Schibsted,100.0,Kraków,JavaScript,senior,15000.0,21000.0,20000.0,26000.0,2024,01
Amsterdam Standard,100.0,Remote,JavaScript,mid,,,16000.0,22000.0,2024,01
Upside,10.0,Kraków,Ruby,expert,,,25700.0,35200.0,2024,01
